s_Id,filename,happen_Dt,happen_Place,kind_Cd,color_Cd,age,weight,notice_No,notice_Sdt,notice_Edt,popfile,process_State,sex_Cd,neuter_Yn,special_Mark,care_Nm,care_Tel,care_Addr,org_Nm,org_Nm_C,officetel
60,http://www.animal.go.kr/files/shelter/2024/04/202405121505526_s.jpg,20240512,마산합포구 가포동 498,[개] 믹스견,갈색+흰색,2023(년생),7(Kg),경남-창원2-2024-00125,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121505526.jpg,보호중,M,N,"들개포획입소, 겁먹어서 얼음상태, 차차 괜찮아질듯, 마른편",마산유기동물보호소,055-225-5701,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도,창원시,055-225-5701
61,http://www.animal.go.kr/files/shelter/2024/04/20240512150535_s.jpg,20240512,마산합포구 가포동 498,[개] 믹스견,흰색,2023(년생),9(Kg),경남-창원2-2024-00124,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/20240512150535.jpg,보호중,M,N,"들개포획입소, 경계심있으나 얼음상태, 많이 마른편",마산유기동물보호소,055-225-5701,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도,창원시,055-225-5701
62,http://www.animal.go.kr/files/shelter/2024/04/202405121505651_s.jpg,20240512,진전면 회진로 1467 주변,[개] 포메라니안,흰색+연갈색,2022(년생),4(Kg),경남-창원2-2024-00123,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121505651.jpg,보호중,M,N,"갈색가죽으로된 목줄착용, 순함, 미용했다가 털이 좀 자란느낌, 폼피츠같기도함",마산유기동물보호소,055-225-5701,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도,창원시,055-225-5701
63,http://www.animal.go.kr/files/shelter/2024/04/20240512160556_s.jpg,20240512,상주시 공성면  용안리  일대,[개] 믹스견,흰.검,2017(년생),39.16(Kg),경북-상주-2024-00140,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/20240512160556.jpg,종료(반환),M,N,맨몸상태.매우온순하고영리함,상주시 동물보호센터,010-9270-1191,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도,상주시,054-537-7470
64,http://www.animal.go.kr/files/shelter/2024/04/202405121205239_s.jpg,20240512,낙동면  수정1리  일대,[개] 믹스견,흰색,2021(년생),9.61(Kg),경북-상주-2024-00139,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121205239.jpg,보호중,F,N,맨몸상태 온순함  강아지3마리 수유중,상주시 동물보호센터,010-9270-1191,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도,상주시,054-537-7470
65,http://www.animal.go.kr/files/shelter/2024/04/202405121005664_s.jpg,20240512,외서면 연봉리 일대,[개] 믹스견,검.갈색,2024(년생),1.88(Kg),경북-상주-2024-00138,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121005664.jpg,보호중,F,N,맨몸상태 온순함 ,상주시 동물보호센터,010-9270-1191,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도,상주시,054-537-7470
66,http://www.animal.go.kr/files/shelter/2024/04/202405121005639_s.jpg,20240512,외서면 연봉리 일대,[개] 믹스견,크림,2024(년생),2.02(Kg),경북-상주-2024-00137,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121005639.jpg,보호중,M,N,맨몸상태 온순함 ,상주시 동물보호센터,010-9270-1191,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도,상주시,054-537-7470
67,http://www.animal.go.kr/files/shelter/2024/04/202405121005206_s.jpg,20240512,외서면 연봉리 일대,[개] 믹스견,크림,2024(년생),2.24(Kg),경북-상주-2024-00136,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121005206.jpg,보호중,M,N,맨몸상태 온순함 ,상주시 동물보호센터,010-9270-1191,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도,상주시,054-537-7470
68,http://www.animal.go.kr/files/shelter/2024/04/202405121005610_s.jpg,20240512,외서면 연봉리 일대,[개] 믹스견,크림,2024(년생),1.86(Kg),경북-상주-2024-00135,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121005610.jpg,보호중,F,N,맨몸상태 온순함 ,상주시 동물보호센터,010-9270-1191,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도,상주시,054-537-7470
69,http://www.animal.go.kr/files/shelter/2024/04/202405121305469_s.jpg,20240512,추풍령IC,[개] 차우차우,검은색,2019(년생),18(Kg),경북-김천-2024-00141,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121305469.jpg,보호중,M,N,"몸통 부분 털 깎여있음, 매우 온순",김천시 동물보호센터,054-421-2547,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),경상북도,김천시,054-421-2572
70,http://www.animal.go.kr/files/shelter/2024/04/202405121705134_s.jpg,20240512,경상북도 포항시 북구 신광면 우각길 48-4,[개] 믹스견,아이보리 황,2024(60일미만)(년생),1.1(Kg),경북-포항-2024-00420,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121705134.jpg,보호중,M,N,"3주추정, 이제 이빨 미약하게 올라오는 중, 옆 친구보다 눈이 더 똥그리함, ",(사)영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도,포항시,054-270-3368
71,http://www.animal.go.kr/files/shelter/2024/04/202405121705292_s.jpg,20240512,경상북도 포항시 북구 신광면 우각길 48-4,[개] 믹스견,아이보리 황,2024(60일미만)(년생),1.1(Kg),경북-포항-2024-00419,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121705292.jpg,보호중,M,N,"3주추정, 이제 이빨 미약하게 올라오는 중, 잠이 많아서 가만히 두면 잠만 잘 듯....",(사)영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도,포항시,054-270-3368
72,http://www.animal.go.kr/files/shelter/2024/04/202405121505465_s.jpg,20240512,경상북도 포항시 남구 일월로11번길 22,[개] 말티즈,백,2020(년생),3.1(Kg),경북-포항-2024-00413,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121505465.jpg,보호중,F,U,"뱃살이 쫌 많은 말티공쥬, 조용하고 차분하고 순한 왕눈이 공주, 얼릉 데리러오세요!",(사)영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도,포항시,054-270-3368
73,http://www.animal.go.kr/files/shelter/2024/04/20240512150567_s.jpg,20240512,경북 포항시 남구 지곡동 470,[개] 슈나우져,흑황백,2020(년생),6.4(Kg),경북-포항-2024-00412,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/20240512150567.jpg,종료(반환),F,U,"순딩순딩한 소세지몸매 슈나공쥬, 미용 이뿌게 되어있음, 얼릉 데리러오세요!",(사)영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도,포항시,054-270-3368
74,http://www.animal.go.kr/files/shelter/2024/04/202405121405318_s.jpg,20240512,학교면 학교길 126-4,[개] 믹스견,노란색,2024(년생),1.50(Kg),전남-함평-2024-00148,20240512,20240527,http://www.animal.go.kr/files/shelter/2024/04/202405121405318.jpg,보호중,M,U,순함,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도,함평군,061-320-1936
75,http://www.animal.go.kr/files/shelter/2024/04/202405122005915_s.jpg,20240512,농협하당점,[개] 믹스견,황색,2022(년생),4.50(Kg),전남-목포-2024-00336,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405122005915.jpg,보호중,M,N,"심야시간에 차도를 배회, 가슴과 다리 부분 흰색털",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-3  ,전라남도,목포시,061-270-8465
76,http://www.animal.go.kr/files/shelter/2024/04/202405122005992_s.jpg,20240512,정명여고,[개] 말티즈,흰색,2012(년생),1.20(Kg),전남-목포-2024-00335,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405122005992.jpg,종료(반환),M,N,"분리불안심함, 배부위에 혹,분홍색옷착용",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-3  ,전라남도,목포시,061-270-8465
77,http://www.animal.go.kr/files/shelter/2024/04/202405121705802_s.jpg,20240512,송천동 에코소아청소년과의원 건물 1층 주차장,[개] 믹스견,검정색 갈색,2024(년생),2.9(Kg),전북-전주-2024-00480,20240512,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405121705802.jpg,보호중,M,N,순하고 귀여움,링크늘푸른동물병원,063-281-0075,전라북도 전주시 완산구 서원로 225 (중화산동2가) ,전북특별자치도,전주시,063-281-5277
78,http://www.animal.go.kr/files/shelter/2024/04/202405121305666_s.jpg,20240512,강릉시 문산교 주변,[개] 믹스견,갈색에 흰색,2022(년생),10.70(Kg),강원-강릉-2024-00170,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121305666.jpg,보호중,M,N,파란색 철물점 목줄착용,강릉시 동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172  ,강원특별자치도,강릉시,033-640-5843
79,http://www.animal.go.kr/files/shelter/2024/04/202405121305880_s.jpg,20240512,주문진 국군병원 주변,[개] 믹스견,흰색,2021(년생),26.0(Kg),강원-강릉-2024-00169,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121305880.jpg,종료(반환),M,N,목줄없이 발견 ,강릉시 동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172  ,강원특별자치도,강릉시,033-640-5843
80,http://www.animal.go.kr/files/shelter/2024/04/202405121105201_s.jpg,20240512,시흥동 53-1,[개] 시바,회색,2024(년생),7.25(Kg),경기-성남-2024-00205,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121105201.jpg,종료(반환),F,U,"진드기 감염, 칩 있음",펫앤쉘터동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",경기도,성남시,031-729-3289
81,http://www.animal.go.kr/files/shelter/2024/04/202405121105378_s.jpg,20240512,시흥동 53-1,[개] 베들링턴 테리어,회색,2022(년생),8.4(Kg),경기-성남-2024-00204,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121105378.jpg,종료(반환),M,Y,"진드기 감염, 칩 있음",펫앤쉘터동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",경기도,성남시,031-729-3289
82,http://www.animal.go.kr/files/shelter/2024/04/202405121505754_s.jpg,20240512,북구 우산동,[개] 믹스견,흰색,2021(년생),8(Kg),광주-북구-2024-00259,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121505754.jpg,종료(반환),M,N,"24-0459 잎새, 약간경계",광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시,북구,062-410-6557
83,http://www.animal.go.kr/files/shelter/2024/04/202405121705664_s.jpg,20240512,남구 대촌파출소,[개] 토이 푸들,검정,2019(년생),3(Kg),광주-남구-2024-00144,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121705664.jpg,보호중,F,U,"24-0461 끼잉, 털이 심하게 많이 뭉쳐있음",광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시,남구,062-607-2754
84,http://www.animal.go.kr/files/shelter/2024/04/202405121505995_s.jpg,20240512,남구 월산동,[개] 라브라도 리트리버,크림,2019(년생),17(Kg),광주-남구-2024-00143,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121505995.jpg,종료(반환),F,U,"24-0460 낭랑, 너무나도 깨발랄함",광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시,남구,062-607-2754
85,http://www.animal.go.kr/files/shelter/2024/04/202405121905542_s.jpg,20240512,수성시장 인근,[개] 말티즈,흰색,2021(년생),4(Kg),대구-수성-2024-00256,20240512,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405121905542.jpg,종료(반환),M,Y,-,제니스동물병원,053-756-8293,대구광역시 수성구 달구벌대로 2475 (범어동) ,대구광역시,수성구,053-666-2655
86,http://www.animal.go.kr/files/shelter/2024/04/202405161005683_s.jpg,20240511,문경노래방,[개] 믹스견,흰색,2021(년생),9.3(Kg),충남-아산-2024-00393,20240516,20240527,http://www.animal.go.kr/files/shelter/2024/04/202405161005683.jpg,보호중,F,U,1465호(관리) 393호(공고),아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
87,http://www.animal.go.kr/files/shelter/2024/04/202405151605558_s.jpg,20240511,언양 구수리 122-3 인근,[개] 믹스견,베이지,2020(년생),13.2(Kg),울산-울주-2024-00332,20240515,20240527,http://www.animal.go.kr/files/shelter/2024/04/202405151605558.jpg,보호중,F,U,걸을 때 뒷 다리가 약간 부자연스러움,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,울산광역시,울주군,052-204-1639
88,http://www.animal.go.kr/files/shelter/2024/04/202405151605698_s.jpg,20240511,정자1길3,[개] 믹스견,베이지,2021(년생),15(Kg),울산-북구-2024-00107,20240515,20240527,http://www.animal.go.kr/files/shelter/2024/04/202405151605698.jpg,보호중,F,N,온순하고 잘 안 짖음,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 화산발리로 543  ,울산광역시,북구,052-241-8083
89,http://www.animal.go.kr/files/shelter/2024/04/202405140805335_s.jpg,20240511,담양읍 죽향대로 1302-1,[개] 시바,갈색,2023(년생),8.3(Kg),전남-담양-2024-00128,20240514,20240528,http://www.animal.go.kr/files/shelter/2024/04/202405140805335.jpg,보호중,M,N,"활발함, 파보+사상충음성, 구충제복용, 종합백신접종, 사상충예방약복용",담양군 동물보호센터,010-3604-1338,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도,담양군,061-380-2737
90,http://www.animal.go.kr/files/shelter/2024/04/202405141305274[1]_s.jpg,20240511,서부남로 432번지,[개] 믹스견,크림,2016(년생),3.4(Kg),충남-아산-2024-00385,20240514,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405141305274[1].jpg,보호중,F,U,"1457호(관리) 385호(공고), 심장사상충 양성",아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
91,http://www.animal.go.kr/files/shelter/2024/04/202405141305715[1]_s.jpg,20240511,법곡 코아루 107동 화단,[개] 믹스견,검정,2023(년생),6.2(Kg),충남-아산-2024-00384,20240514,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405141305715[1].jpg,보호중,F,U,1456호(관리) 384호(공고),아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
92,http://www.animal.go.kr/files/shelter/2024/04/20240513180511_s.jpg,20240511,신평로12,[개] 말티즈,흰색,2022(년생),4(Kg),경기-하남-2024-00052,20240514,20240524,http://www.animal.go.kr/files/shelter/2024/04/20240513180511.jpg,보호중,M,N,순함,하남동물보호센터,010-7399-2097,경기도 하남시 미사동로40번길 75-91 (미사동) ,경기도,하남시,031-790-5853
93,http://www.animal.go.kr/files/shelter/2024/04/20240514180517[1]_s.jpg,20240511,동구 일대  ,[개] 믹스견,베이지,2020(년생),13.5(Kg),울산-동구-2024-00048,20240514,20240524,http://www.animal.go.kr/files/shelter/2024/04/20240514180517[1].jpg,보호중,M,N,얌전하고 조용하며 잘 안먹음,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산광역시,동구,052-209-3373
94,http://www.animal.go.kr/files/shelter/2024/04/202405131405401_s.jpg,20240511,통일로 625-17 인근,[개] 요크셔 테리어,흰/갈/검,2015(년생),3.1(Kg),서울-은평-2024-00100,20240514,20240524,http://www.animal.go.kr/files/shelter/2024/04/202405131405401.jpg,종료(자연사),M,N,양귀 탈모. 코검정. 여윔. 꼬리단미됨. 털상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-48  ,서울특별시,은평구,02-351-6848
